song ID	lyric ID	Lyrics	Word count in sentence	Total word count	English exist in sentence	Eng word count in sentence	Total Eng word count	Eng % in sentence	Eng % in whole	Spoken exist in sentence	Spoken word count in sentence	Total Spoken word count	Spoke % in sentence	Spoken % in whole	Putonghua exist in sentence
S22-4	 L25	來生 無業報	5	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-4	 L26	看鏡裡似有線報（識穿）	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S22-4	 L27	再對抗依然徒勞（兜圈）	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L28	我看到心靈藏藍圖（拼圖）	12	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-4	 L29	緊急出口 已看到	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S22-4	 L30	如何難逃 如何難逃	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L31	再上社交平台疲勞	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L32	如何能逃 如何能逃	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L33	才回望十歲舊時{{肥仔}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L34	方知 我要折返童年時	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L35	追尋何時 欺凌何時	8	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L36	才尋回一條門匙	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-4	 L37	解開傷口 細意探視	8	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-4	 L38	領我頓悟 用力吐	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L39	懷疑和懦弱 盡力吐	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S22-4	 L40	靈魂和內臟 落力吐（分解）	12	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S22-4	 L41	童年和現在 合力吐（匯聚）	12	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-4	 L42	吐到那幻象幻滅 尚在吐	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S22-4	 L43	繼續吐	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S22-4	 L44	變瀑布	3	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-4	 L45	浸沒到 才知	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L46	根本 我是濤	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-4	 L47	誰 獨對鏡中空虛	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S22-4	 L48	誰 迷惑鏡映作祟	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-4	 L49	一鏡在前的 恐懼	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S22-4	 L50	一鏡後遺的 眼淚	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-4	 L51	雙鏡對疊 無限敵對 也是我自己	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L1	放假出走一遍 平日太匆趕 這秒先發現	16	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L2	常路過那街市開滿新店	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S22-5	L3	旺角{{兜風}}一遍 曾贈你波砵那舊街角前	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	2	Loading...	Loading...	Loading...	FALSE
S22-5	L4	像是換了東京的臉	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L5	很多驚喜的變化	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L6	好比摩登風景畫	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-5	L7	可一起 再見嗎	6	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L8	竟再度 重遇那天相見地點	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-5	L9	回望你的側臉在我的旁邊	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L10	無奈你早飄遠天邊	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S22-5	L11	舊事物怎變遷	6	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-5	L12	道別後的你可 會否得知	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L13	舊老區翻新了 文藝化的工廠太多趣事	16	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L14	連雜貨舖都化身咖啡店	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S22-5	L15	在那一天跟你 談論過初小與父親那時	16	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L16	玩樂在各區多寫意	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S22-5	L17	今天孤身的我	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S22-5	L18	擠身翻新的色彩	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L19	思憶舖滿腦海	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L20	竟再度 重遇那天相見地點	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L21	回望你的側臉在我的旁邊	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-5	L22	無奈你早飄遠天邊	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L23	舊事物怎變遷	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-5	L24	舊事像齣戲都 難被重演	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-5	L25	分與合 新與舊 萬化千變	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S22-5	L26	心境都跟世界轉變	8	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L27	心裏邊 舊愛至今未變	9	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S22-5	L28	重遇那天相見地點	8	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L29	回望你的側臉在我的旁邊	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L30	(記憶漫延)	4	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S22-5	L31	無奈你早飄遠天邊	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S22-5	L32	舊事物怎變遷	6	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L33	道別後都記得 逝去日子	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S22-5	L34	重遇那天相見地點 (時常懷念當晚 是怎麼見面)	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L35	懷念似古早氣味那種甜點 (恍如舊經典)	16	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S22-5	L36	回味既思鄉也新鮮 (難重提便收於心裡)	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S22-5	L37	但舊事早變遷 (暗中默念)	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L38	日後又怎變遷 未可得知	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S22-5	L39	(((And life just goes on)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-1	L1	即使你降生的 時世沒選擇	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-1	L2	人間再蒼白 容得下想法	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-1	L3	世界藍圖 只等你畫上 恐龍和巨塔	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-1	L4	天下仍是你畫冊	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L5	想得到煙花 馬上有煙花	10	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-1	L6	你未看到嗎	5	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-1	L7	城堡靠想像 仍可再攀爬	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-1	L8	流亡荒野 眼前都有	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L9	遊園地裡 那羣木馬	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-1	L10	置身廢城 仍可建造	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-1	L11	人類最夢幻 剎那	7	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L12	聽得見過山車 由遠漸駛近	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L13	來裝載深夜 仍等待的人	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L14	生活有時殘酷 至少這樂園 永不宵禁	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L15	曾迷路的羊羣 仍能被它的光 帶引	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-1	L16	想得到煙花 馬上有煙花	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-1	L17	你末看到嗎	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-1	L18	城堡靠想像 仍可再攀爬	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-1	L19	流亡荒野 眼前都有	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L20	永恆在轉 那羣木馬	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-1	L21	長大 如遺落了它 我會害怕	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L22	遊歷過成人世界 誰沒有無形傷疤	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-1	L23	想它變真嗎	5	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-1	L24	每日挖點沙	5	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L25	按部砌好它	5	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-1	L26	如果有一日 毋須再隱形	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-1	L27	孩童能嬉戲再無牽掛	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-1	L28	蓬萊實現在舊日敗瓦	9	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-1	L29	希望 是遠征未來 那隻木馬	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L1	Hmmm要超越什麼 你至可以飛	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-2	L2	肯定就是你	5	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-2	L3	((((Wow Wow Wow You stand in your way))))	8	Loading...	Loading...	8	Loading...	100%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L4	再自訂 大量禁忌	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L5	拖跨的 肯定就是你	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L6	((((Wow Wow Wow Don't stand in your way))))	9	Loading...	TRUE	8	Loading...	88.89%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L7	你敗在 事事顧忌	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L8	只懂得 (((Wow Wow Wow)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L9	這晚 你對鏡問	6	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L10	愛錯 哪個有責任	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L11	好聽點 就是 (((Dum Dum)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L12	真心講 就是太笨	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L13	你也算 漂亮吧	6	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-2	L14	為何個個嫁了 你卻會剩下	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-2	L15	講勇氣 你 卻是太差	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L16	很輸不起吧	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L17	什麼事 幸福放面前	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L18	也使你 畏縮似 (((loser)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L19	你可以 說一次 (((Yes))) 吧	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L20	失敗 敗在自量 之下	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-2	L21	不用 外力大力 攻下	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L22	想追阻得到你嗎?	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-2	L23	肯定就是你	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L24	((((Wow Wow Wow You stand in your way))))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L25	再自訂 大量禁忌	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L26	拖跨的 肯定就是你	8	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L27	((((Wow Wow Wow You stand in your way))))	8	Loading...	Loading...	8	Loading...	100%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L28	你敗在 事事顧忌	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L29	只懂得 (((Wow Wow Wow)))	6	Loading...	Loading...	3	Loading...	50%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L30	點解咁怕痛 心口冇個勇	10	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L31	永遠匿 (((comfort zone)))	5	Loading...	Loading...	2	Loading...	40%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L32	懶 laid back嘅你 賴地冇用	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-2	L33	想 飛天 秘訣就係去盡	9	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L34	你 最惡對手	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L35	是 太快放手 你太會將就	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L36	別又日日站著 話墮了後	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L37	廢話 不 接 受	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L38	什麼事 獲得勝利前	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L39	已使你 怕死到躺下	8	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L40	間中也 搏一次 好吧 (不戰自降更可怕)	15	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L41	失敗 敗在自量 之下	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L42	不用 外力大力 攻下	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L43	想追 阻得到你嗎	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L44	肯定就是你	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L45	((((Wow Wow Wow You stand in your way))))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L46	再自訂 大量禁忌	7	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L47	拖跨的 肯定就是你	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L48	((((Wow Wow Wow You stand in your way))))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L49	你敗在 事事顧忌	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-2	L50	只懂得 (((Wow Wow Wow)))	6	Loading...	Loading...	3	Loading...	50%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-2	L51	((((Wow Wow Wow))))	3	Loading...	TRUE	3	Loading...	100%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L52	((((Come out and play))))	4	Loading...	Loading...	4	Loading...	100%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-2	L53	((((Seize the day))))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L54	((((Wow Wow Wow))))	3	Loading...	TRUE	3	Loading...	100%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-2	L55	肯定就是你 ((((Wow Wow Wow))))	8	Loading...	Loading...	3	Loading...	37.5%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-2	L56	攔阻你 ((((You stand in your way))))	8	Loading...	Loading...	5	Loading...	62.5%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L57	再自訂 大量禁忌 ((((No more))))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-2	L58	拖跨的 肯定就是你 (Ha ~ Oh)	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L59	((((Wow Wow Wow Don't stand in your way))))	9	Loading...	Loading...	8	Loading...	88.89%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-2	L60	要越活 越沒禁忌	7	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-2	L61	誇張的 (((Wow Wow Wow)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-3	L1	Wow…	0	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L2	閒話講不夠是嗎	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L3	情話偏偏吞吐得好比一個啞巴	13	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L4	無謂花心機對話	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-3	L5	尋覓不需要代價	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-3	L6	如若沒有火花一概狠心的放下	13	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-3	L7	拍個拖 別太過火 總不顧一切瘋了麼	15	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L8	拍下拖 別看結果 專心快活過可不可	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L9	一起不擔保好過 單身不必驚出錯	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L10	放眼世界 獵物尚太多	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L11	不需要心理競賽	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-3	L12	不打算死去活來	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L13	穿州過海	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
